Junction,hour,day,month,dayofweek,cars_count,Traffic,is_weekend,rush_hour,is_holiday
4,21,16,2,3,6,0,0,0,0
4,22,16,2,3,6,0,0,0,0
4,23,16,2,3,8,0,0,0,0
4,0,17,2,4,5,0,0,0,0
4,1,17,2,4,7,0,0,0,0
4,2,17,2,4,4,0,0,0,0
4,3,17,2,4,6,0,0,0,0
4,4,17,2,4,5,0,0,0,0
4,5,17,2,4,3,0,0,0,0
4,6,17,2,4,5,0,0,0,0
4,7,17,2,4,3,0,0,0,0
4,8,17,2,4,6,0,0,0,0
4,9,17,2,4,7,0,0,0,0
4,10,17,2,4,5,0,0,1,0
4,11,17,2,4,10,0,0,0,0
4,12,17,2,4,10,0,0,1,0
4,13,17,2,4,8,0,0,0,0
4,14,17,2,4,8,0,0,1,0
4,15,17,2,4,4,0,0,0,0
4,16,17,2,4,6,0,0,1,0
4,17,17,2,4,7,0,0,1,0
4,18,17,2,4,7,0,0,0,0
4,19,17,2,4,6,0,0,0,0
4,20,17,2,4,9,0,0,0,0
4,21,17,2,4,8,0,0,0,0
4,22,17,2,4,9,0,0,0,0
4,23,17,2,4,8,0,0,0,0
4,0,18,2,5,7,0,0,0,0
4,1,18,2,5,7,0,0,0,0
4,2,18,2,5,3,0,0,0,0
4,3,18,2,5,2,0,0,0,0
4,4,18,2,5,4,0,0,0,0
4,5,18,2,5,6,0,0,0,0
4,6,18,2,5,5,0,0,0,0
4,7,18,2,5,6,0,0,0,0
4,8,18,2,5,3,0,0,0,0
4,9,18,2,5,7,0,0,0,0
4,10,18,2,5,10,0,0,1,0
4,11,18,2,5,7,0,0,0,0
4,12,18,2,5,9,0,0,1,0
4,13,18,2,5,9,0,0,0,0
4,14,18,2,5,6,0,0,1,0
4,15,18,2,5,10,0,0,0,0
4,16,18,2,5,5,0,0,1,0
4,17,18,2,5,5,0,0,1,0
4,18,18,2,5,6,0,0,0,0
4,19,18,2,5,9,0,0,0,0
4,20,18,2,5,9,0,0,0,0
4,21,18,2,5,10,0,0,0,0
4,22,18,2,5,7,0,0,0,0
4,23,18,2,5,8,0,0,0,0
4,0,19,2,6,5,0,0,0,0
4,1,19,2,6,6,0,0,0,0
4,2,19,2,6,4,0,0,0,0
4,3,19,2,6,5,0,0,0,0
4,4,19,2,6,2,0,0,0,0
4,5,19,2,6,6,0,0,0,0
4,6,19,2,6,3,0,0,0,0
4,7,19,2,6,3,0,0,0,0
4,8,19,2,6,5,0,0,0,0
4,9,19,2,6,6,0,0,0,0
4,10,19,2,6,8,0,0,1,0
4,11,19,2,6,7,0,0,0,0
4,12,19,2,6,7,0,0,1,0
4,13,19,2,6,8,0,0,0,0
4,14,19,2,6,8,0,0,1,0
4,15,19,2,6,5,0,0,0,0
4,16,19,2,6,3,0,0,1,0
4,17,19,2,6,7,0,0,1,0
4,18,19,2,6,8,0,0,0,0
4,19,19,2,6,5,0,0,0,0
4,20,19,2,6,12,0,0,0,0
4,21,19,2,6,10,0,0,0,0
4,22,19,2,6,8,0,0,0,0
4,23,19,2,6,6,0,0,0,0
4,0,20,2,0,8,0,0,0,0
4,1,20,2,0,5,0,0,0,0
4,2,20,2,0,5,0,0,0,0
4,3,20,2,0,3,0,0,0,0
4,4,20,2,0,2,0,0,0,0
4,5,20,2,0,4,0,0,0,0
4,6,20,2,0,3,0,0,0,0
4,7,20,2,0,2,0,0,0,0
4,8,20,2,0,7,0,0,0,0
4,9,20,2,0,5,0,0,0,0
4,10,20,2,0,7,0,0,1,0
4,11,20,2,0,14,0,0,0,0
4,12,20,2,0,22,1,0,1,0
4,13,20,2,0,19,0,0,0,0
4,14,20,2,0,18,0,0,1,0
4,15,20,2,0,17,0,0,0,0
4,16,20,2,0,19,0,0,1,0
4,17,20,2,0,17,0,0,1,0
4,18,20,2,0,12,0,0,0,0
4,19,20,2,0,14,0,0,0,0
4,20,20,2,0,14,0,0,0,0
4,21,20,2,0,18,0,0,0,0
4,22,20,2,0,13,0,0,0,0
4,23,20,2,0,13,0,0,0,0
4,0,21,2,1,6,0,0,0,0
4,1,21,2,1,9,0,0,0,0
4,2,21,2,1,5,0,0,0,0
4,3,21,2,1,4,0,0,0,0
4,4,21,2,1,6,0,0,0,0
4,5,21,2,1,2,0,0,0,0
4,6,21,2,1,5,0,0,0,0
4,7,21,2,1,3,0,0,0,0
4,8,21,2,1,5,0,0,0,0
4,9,21,2,1,5,0,0,0,0
4,10,21,2,1,9,0,0,1,0
4,11,21,2,1,13,0,0,0,0
4,12,21,2,1,11,0,0,1,0
4,13,21,2,1,18,0,0,0,0
4,14,21,2,1,11,0,0,1,0
4,15,21,2,1,12,0,0,0,0
4,16,21,2,1,8,0,0,1,0
4,17,21,2,1,10,0,0,1,0
4,18,21,2,1,10,0,0,0,0
4,19,21,2,1,13,0,0,0,0
4,20,21,2,1,13,0,0,0,0
4,21,21,2,1,11,0,0,0,0
4,22,21,2,1,13,0,0,0,0
4,23,21,2,1,7,0,0,0,0
4,0,22,2,2,11,0,0,0,0
4,1,22,2,2,7,0,0,0,0
4,2,22,2,2,7,0,0,0,0
4,3,22,2,2,5,0,0,0,0
4,4,22,2,2,3,0,0,0,0
4,5,22,2,2,6,0,0,0,0
4,6,22,2,2,4,0,0,0,0
4,7,22,2,2,3,0,0,0,0
4,8,22,2,2,7,0,0,0,0
4,9,22,2,2,8,0,0,0,0
4,10,22,2,2,9,0,0,1,0
4,11,22,2,2,13,0,0,0,0
4,12,22,2,2,16,0,0,1,0
4,13,22,2,2,12,0,0,0,0
4,14,22,2,2,10,0,0,1,0
4,15,22,2,2,11,0,0,0,0
4,16,22,2,2,8,0,0,1,0
4,17,22,2,2,12,0,0,1,0
4,18,22,2,2,9,0,0,0,0
4,19,22,2,2,8,0,0,0,0
4,20,22,2,2,8,0,0,0,0
4,21,22,2,2,9,0,0,0,0
4,22,22,2,2,7,0,0,0,0
4,23,22,2,2,8,0,0,0,0
4,0,23,2,3,12,0,0,0,0
4,1,23,2,3,7,0,0,0,0
4,2,23,2,3,2,0,0,0,0
4,3,23,2,3,4,0,0,0,0
4,4,23,2,3,8,0,0,0,0
4,5,23,2,3,4,0,0,0,0
4,6,23,2,3,8,0,0,0,0
4,7,23,2,3,7,0,0,0,0
4,8,23,2,3,5,0,0,0,0
4,9,23,2,3,5,0,0,0,0
4,10,23,2,3,10,0,0,1,0
4,11,23,2,3,10,0,0,0,0
4,12,23,2,3,10,0,0,1,0
4,13,23,2,3,9,0,0,0,0
4,14,23,2,3,10,0,0,1,0
4,15,23,2,3,12,0,0,0,0
4,16,23,2,3,8,0,0,1,0
4,17,23,2,3,7,0,0,1,0
4,18,23,2,3,10,0,0,0,0
4,19,23,2,3,16,0,0,0,0
4,20,23,2,3,15,0,0,0,0
4,21,23,2,3,13,0,0,0,0
4,22,23,2,3,14,0,0,0,0
4,23,23,2,3,10,0,0,0,0
4,0,24,2,4,7,0,0,0,0
4,1,24,2,4,8,0,0,0,0
4,2,24,2,4,7,0,0,0,0
4,3,24,2,4,6,0,0,0,0
4,4,24,2,4,6,0,0,0,0
4,5,24,2,4,5,0,0,0,0
4,6,24,2,4,6,0,0,0,0
4,7,24,2,4,3,0,0,0,0
4,8,24,2,4,4,0,0,0,0
4,9,24,2,4,10,0,0,0,0
4,10,24,2,4,6,0,0,1,0
4,11,24,2,4,10,0,0,0,0
4,12,24,2,4,10,0,0,1,0
4,13,24,2,4,9,0,0,0,0
4,14,24,2,4,7,0,0,1,0
4,15,24,2,4,8,0,0,0,0
4,16,24,2,4,19,0,0,1,0
4,17,24,2,4,15,0,0,1,0
4,18,24,2,4,16,0,0,0,0
4,19,24,2,4,12,0,0,0,0
4,20,24,2,4,8,0,0,0,0
4,21,24,2,4,9,0,0,0,0
4,22,24,2,4,15,0,0,0,0
4,23,24,2,4,10,0,0,0,0
4,0,25,2,5,6,0,0,0,0
4,1,25,2,5,9,0,0,0,0
4,2,25,2,5,4,0,0,0,0
4,3,25,2,5,7,0,0,0,0
4,4,25,2,5,7,0,0,0,0
4,5,25,2,5,3,0,0,0,0
4,6,25,2,5,3,0,0,0,0
4,7,25,2,5,6,0,0,0,0
4,8,25,2,5,4,0,0,0,0
4,9,25,2,5,4,0,0,0,0
4,10,25,2,5,8,0,0,1,0
4,11,25,2,5,7,0,0,0,0
4,12,25,2,5,6,0,0,1,0
4,13,25,2,5,11,0,0,0,0
4,14,25,2,5,10,0,0,1,0
4,15,25,2,5,7,0,0,0,0
4,16,25,2,5,5,0,0,1,0
4,17,25,2,5,5,0,0,1,0
4,18,25,2,5,9,0,0,0,0
4,19,25,2,5,10,0,0,0,0
4,20,25,2,5,7,0,0,0,0
4,21,25,2,5,8,0,0,0,0
4,22,25,2,5,7,0,0,0,0
4,23,25,2,5,7,0,0,0,0
4,0,26,2,6,5,0,0,0,0
4,1,26,2,6,8,0,0,0,0
4,2,26,2,6,7,0,0,0,0
4,3,26,2,6,5,0,0,0,0
4,4,26,2,6,6,0,0,0,0
4,5,26,2,6,1,0,0,0,0
4,6,26,2,6,5,0,0,0,0
4,7,26,2,6,6,0,0,0,0
4,8,26,2,6,6,0,0,0,0
4,9,26,2,6,7,0,0,0,0
4,10,26,2,6,6,0,0,1,0
4,11,26,2,6,9,0,0,0,0
4,12,26,2,6,7,0,0,1,0
4,13,26,2,6,6,0,0,0,0
4,14,26,2,6,7,0,0,1,0
4,15,26,2,6,5,0,0,0,0
4,16,26,2,6,4,0,0,1,0
4,17,26,2,6,9,0,0,1,0
4,18,26,2,6,10,0,0,0,0
4,19,26,2,6,8,0,0,0,0
4,20,26,2,6,7,0,0,0,0
4,21,26,2,6,7,0,0,0,0
4,22,26,2,6,8,0,0,0,0
4,23,26,2,6,10,0,0,0,0
4,0,27,2,0,8,0,0,0,0
4,1,27,2,0,3,0,0,0,0
4,2,27,2,0,6,0,0,0,0
4,3,27,2,0,4,0,0,0,0
4,4,27,2,0,5,0,0,0,0
4,5,27,2,0,5,0,0,0,0
4,6,27,2,0,5,0,0,0,0
4,7,27,2,0,5,0,0,0,0
4,8,27,2,0,4,0,0,0,0
4,9,27,2,0,5,0,0,0,0
4,10,27,2,0,12,0,0,1,0
4,11,27,2,0,10,0,0,0,0
4,12,27,2,0,11,0,0,1,0
4,13,27,2,0,10,0,0,0,0
4,14,27,2,0,12,0,0,1,0
4,15,27,2,0,11,0,0,0,0
4,16,27,2,0,8,0,0,1,0
4,17,27,2,0,13,0,0,1,0
4,18,27,2,0,10,0,0,0,0
4,19,27,2,0,15,0,0,0,0
4,20,27,2,0,15,0,0,0,0
4,21,27,2,0,15,0,0,0,0
4,22,27,2,0,12,0,0,0,0
4,23,27,2,0,10,0,0,0,0
4,0,28,2,1,8,0,0,0,0
4,1,28,2,1,6,0,0,0,0
4,2,28,2,1,7,0,0,0,0
4,3,28,2,1,6,0,0,0,0
4,4,28,2,1,4,0,0,0,0
4,5,28,2,1,7,0,0,0,0
4,6,28,2,1,2,0,0,0,0
4,7,28,2,1,6,0,0,0,0
4,8,28,2,1,7,0,0,0,0
4,9,28,2,1,6,0,0,0,0
4,10,28,2,1,13,0,0,1,0
4,11,28,2,1,11,0,0,0,0
4,12,28,2,1,12,0,0,1,0
4,13,28,2,1,10,0,0,0,0
4,14,28,2,1,12,0,0,1,0
4,15,28,2,1,10,0,0,0,0
4,16,28,2,1,8,0,0,1,0
4,17,28,2,1,11,0,0,1,0
4,18,28,2,1,7,0,0,0,0
4,19,28,2,1,8,0,0,0,0
4,20,28,2,1,13,0,0,0,0
4,21,28,2,1,7,0,0,0,0
4,22,28,2,1,10,0,0,0,0
4,23,28,2,1,11,0,0,0,0
4,0,1,3,2,8,0,0,0,0
4,1,1,3,2,5,0,0,0,0
4,2,1,3,2,5,0,0,0,0
4,3,1,3,2,5,0,0,0,0
4,4,1,3,2,5,0,0,0,0
4,5,1,3,2,3,0,0,0,0
4,6,1,3,2,5,0,0,0,0
4,7,1,3,2,2,0,0,0,0
4,8,1,3,2,6,0,0,0,0
4,9,1,3,2,8,0,0,0,0
4,10,1,3,2,4,0,0,1,0
4,11,1,3,2,10,0,0,0,0
4,12,1,3,2,9,0,0,1,0
4,13,1,3,2,7,0,0,0,0
4,14,1,3,2,9,0,0,1,0
4,15,1,3,2,10,0,0,0,0
4,16,1,3,2,9,0,0,1,0
4,17,1,3,2,9,0,0,1,0
4,18,1,3,2,5,0,0,0,0
4,19,1,3,2,10,0,0,0,0
4,20,1,3,2,15,0,0,0,0
4,21,1,3,2,11,0,0,0,0
4,22,1,3,2,14,0,0,0,0
4,23,1,3,2,8,0,0,0,0
4,0,2,3,3,6,0,0,0,0
4,1,2,3,3,7,0,0,0,0
4,2,2,3,3,5,0,0,0,0
4,3,2,3,3,4,0,0,0,0
4,4,2,3,3,5,0,0,0,0
4,5,2,3,3,5,0,0,0,0
4,6,2,3,3,5,0,0,0,0
4,7,2,3,3,3,0,0,0,0
4,8,2,3,3,3,0,0,0,0
4,9,2,3,3,7,0,0,0,0
4,10,2,3,3,8,0,0,1,0
4,11,2,3,3,9,0,0,0,0
4,12,2,3,3,10,0,0,1,0
4,13,2,3,3,9,0,0,0,0
4,14,2,3,3,7,0,0,1,0
4,15,2,3,3,8,0,0,0,0
4,16,2,3,3,13,0,0,1,0
4,17,2,3,3,10,0,0,1,0
4,18,2,3,3,10,0,0,0,0
4,19,2,3,3,10,0,0,0,0
4,20,2,3,3,6,0,0,0,0
4,21,2,3,3,11,0,0,0,0
4,22,2,3,3,9,0,0,0,0
4,23,2,3,3,10,0,0,0,0
4,0,3,3,4,8,0,0,0,0
4,1,3,3,4,6,0,0,0,0
4,2,3,3,4,6,0,0,0,0
4,3,3,3,4,3,0,0,0,0
4,4,3,3,4,4,0,0,0,0
4,5,3,3,4,2,0,0,0,0
4,6,3,3,4,6,0,0,0,0
4,7,3,3,4,3,0,0,0,0
4,8,3,3,4,6,0,0,0,0
4,9,3,3,4,4,0,0,0,0
4,10,3,3,4,8,0,0,1,0
4,11,3,3,4,12,0,0,0,0
4,12,3,3,4,9,0,0,1,0
4,13,3,3,4,9,0,0,0,0
4,14,3,3,4,11,0,0,1,0
4,15,3,3,4,13,0,0,0,0
4,16,3,3,4,10,0,0,1,0
4,17,3,3,4,8,0,0,1,0
4,18,3,3,4,7,0,0,0,0
4,19,3,3,4,9,0,0,0,0
4,20,3,3,4,7,0,0,0,0
4,21,3,3,4,9,0,0,0,0
4,22,3,3,4,8,0,0,0,0
4,23,3,3,4,6,0,0,0,0
4,0,4,3,5,8,0,0,0,0
4,1,4,3,5,6,0,0,0,0
4,2,4,3,5,3,0,0,0,0
4,3,4,3,5,6,0,0,0,0
4,4,4,3,5,3,0,0,0,0
4,5,4,3,5,2,0,0,0,0
4,6,4,3,5,1,0,0,0,0
4,7,4,3,5,5,0,0,0,0
4,8,4,3,5,6,0,0,0,0
4,9,4,3,5,4,0,0,0,0
4,10,4,3,5,6,0,0,1,0
4,11,4,3,5,7,0,0,0,0
4,12,4,3,5,8,0,0,1,0
4,13,4,3,5,16,0,0,0,0
4,14,4,3,5,14,0,0,1,0
4,15,4,3,5,9,0,0,0,0
4,16,4,3,5,7,0,0,1,0
4,17,4,3,5,10,0,0,1,0
4,18,4,3,5,10,0,0,0,0
4,19,4,3,5,8,0,0,0,0
4,20,4,3,5,7,0,0,0,0
4,21,4,3,5,13,0,0,0,0
4,22,4,3,5,10,0,0,0,0
4,23,4,3,5,10,0,0,0,0
4,0,5,3,6,11,0,0,0,0
4,1,5,3,6,11,0,0,0,0
4,2,5,3,6,6,0,0,0,0
4,3,5,3,6,7,0,0,0,0
4,4,5,3,6,4,0,0,0,0
4,5,5,3,6,2,0,0,0,0
4,6,5,3,6,2,0,0,0,0
4,7,5,3,6,5,0,0,0,0
4,8,5,3,6,7,0,0,0,0
4,9,5,3,6,5,0,0,0,0
4,10,5,3,6,6,0,0,1,0
4,11,5,3,6,6,0,0,0,0
4,12,5,3,6,5,0,0,1,0
4,13,5,3,6,4,0,0,0,0
4,14,5,3,6,6,0,0,1,0
4,15,5,3,6,3,0,0,0,0
4,16,5,3,6,7,0,0,1,0
4,17,5,3,6,5,0,0,1,0
4,18,5,3,6,8,0,0,0,0
4,19,5,3,6,10,0,0,0,0
4,20,5,3,6,8,0,0,0,0
4,21,5,3,6,7,0,0,0,0
4,22,5,3,6,7,0,0,0,0
4,23,5,3,6,10,0,0,0,0
4,0,6,3,0,7,0,0,0,0
4,1,6,3,0,6,0,0,0,0
4,2,6,3,0,6,0,0,0,0
4,3,6,3,0,6,0,0,0,0
4,4,6,3,0,3,0,0,0,0
4,5,6,3,0,2,0,0,0,0
4,6,6,3,0,4,0,0,0,0
4,7,6,3,0,4,0,0,0,0
4,8,6,3,0,4,0,0,0,0
4,9,6,3,0,4,0,0,0,0
4,10,6,3,0,6,0,0,1,0
4,11,6,3,0,10,0,0,0,0
4,12,6,3,0,6,0,0,1,0
4,13,6,3,0,8,0,0,0,0
4,14,6,3,0,8,0,0,1,0
4,15,6,3,0,13,0,0,0,0
4,16,6,3,0,8,0,0,1,0
4,17,6,3,0,8,0,0,1,0
4,18,6,3,0,9,0,0,0,0
4,19,6,3,0,11,0,0,0,0
4,20,6,3,0,8,0,0,0,0
4,21,6,3,0,11,0,0,0,0
4,22,6,3,0,9,0,0,0,0
4,23,6,3,0,11,0,0,0,0
4,0,7,3,1,6,0,0,0,0
4,1,7,3,1,6,0,0,0,0
4,2,7,3,1,6,0,0,0,0
4,3,7,3,1,7,0,0,0,0
4,4,7,3,1,8,0,0,0,0
4,5,7,3,1,5,0,0,0,0
4,6,7,3,1,2,0,0,0,0
4,7,7,3,1,4,0,0,0,0
4,8,7,3,1,5,0,0,0,0
4,9,7,3,1,6,0,0,0,0
4,10,7,3,1,7,0,0,1,0
4,11,7,3,1,11,0,0,0,0
4,12,7,3,1,12,0,0,1,0
4,13,7,3,1,12,0,0,0,0
4,14,7,3,1,11,0,0,1,0
4,15,7,3,1,9,0,0,0,0
4,16,7,3,1,8,0,0,1,0
4,17,7,3,1,10,0,0,1,0
4,18,7,3,1,11,0,0,0,0
4,19,7,3,1,7,0,0,0,0
4,20,7,3,1,7,0,0,0,0
4,21,7,3,1,8,0,0,0,0
4,22,7,3,1,8,0,0,0,0
4,23,7,3,1,6,0,0,0,0
4,0,8,3,2,9,0,0,0,0
4,1,8,3,2,8,0,0,0,0
4,2,8,3,2,7,0,0,0,0
4,3,8,3,2,6,0,0,0,0
4,4,8,3,2,5,0,0,0,0
4,5,8,3,2,6,0,0,0,0
4,6,8,3,2,7,0,0,0,0
4,7,8,3,2,4,0,0,0,0
4,8,8,3,2,4,0,0,0,0
4,9,8,3,2,6,0,0,0,0
4,10,8,3,2,7,0,0,1,0
4,11,8,3,2,6,0,0,0,0
4,12,8,3,2,12,0,0,1,0
4,13,8,3,2,10,0,0,0,0
4,14,8,3,2,8,0,0,1,0
4,15,8,3,2,9,0,0,0,0
4,16,8,3,2,8,0,0,1,0
4,17,8,3,2,8,0,0,1,0
4,18,8,3,2,4,0,0,0,0
4,19,8,3,2,8,0,0,0,0
4,20,8,3,2,10,0,0,0,0
4,21,8,3,2,5,0,0,0,0
4,22,8,3,2,5,0,0,0,0
4,23,8,3,2,10,0,0,0,0
4,0,9,3,3,10,0,0,0,0
4,1,9,3,3,5,0,0,0,0
4,2,9,3,3,3,0,0,0,0
4,3,9,3,3,4,0,0,0,0
4,4,9,3,3,4,0,0,0,0
4,5,9,3,3,4,0,0,0,0
4,6,9,3,3,5,0,0,0,0
4,7,9,3,3,8,0,0,0,0
4,8,9,3,3,4,0,0,0,0
4,9,9,3,3,7,0,0,0,0
4,10,9,3,3,9,0,0,1,0
4,11,9,3,3,11,0,0,0,0
4,12,9,3,3,13,0,0,1,0
4,13,9,3,3,11,0,0,0,0
4,14,9,3,3,7,0,0,1,0
4,15,9,3,3,14,0,0,0,0
4,16,9,3,3,9,0,0,1,0
4,17,9,3,3,11,0,0,1,0
4,18,9,3,3,7,0,0,0,0
4,19,9,3,3,6,0,0,0,0
4,20,9,3,3,7,0,0,0,0
4,21,9,3,3,7,0,0,0,0
4,22,9,3,3,11,0,0,0,0
4,23,9,3,3,7,0,0,0,0
4,0,10,3,4,5,0,0,0,0
4,1,10,3,4,4,0,0,0,0
4,2,10,3,4,4,0,0,0,0
4,3,10,3,4,3,0,0,0,0
4,4,10,3,4,2,0,0,0,0
4,5,10,3,4,3,0,0,0,0
4,6,10,3,4,1,0,0,0,0
4,7,10,3,4,6,0,0,0,0
4,8,10,3,4,5,0,0,0,0
4,9,10,3,4,5,0,0,0,0
4,10,10,3,4,10,0,0,1,0
4,11,10,3,4,7,0,0,0,0
4,12,10,3,4,11,0,0,1,0
4,13,10,3,4,9,0,0,0,0
4,14,10,3,4,9,0,0,1,0
4,15,10,3,4,7,0,0,0,0
4,16,10,3,4,11,0,0,1,0
4,17,10,3,4,7,0,0,1,0
4,18,10,3,4,7,0,0,0,0
4,19,10,3,4,10,0,0,0,0
4,20,10,3,4,9,0,0,0,0
4,21,10,3,4,6,0,0,0,0
4,22,10,3,4,8,0,0,0,0
4,23,10,3,4,7,0,0,0,0
4,0,11,3,5,7,0,0,0,0
4,1,11,3,5,6,0,0,0,0
4,2,11,3,5,2,0,0,0,0
4,3,11,3,5,3,0,0,0,0
4,4,11,3,5,2,0,0,0,0
4,5,11,3,5,7,0,0,0,0
4,6,11,3,5,5,0,0,0,0
4,7,11,3,5,1,0,0,0,0
4,8,11,3,5,5,0,0,0,0
4,9,11,3,5,3,0,0,0,0
4,10,11,3,5,5,0,0,1,0
4,11,11,3,5,10,0,0,0,0
4,12,11,3,5,4,0,0,1,0
4,13,11,3,5,4,0,0,0,0
4,14,11,3,5,9,0,0,1,0
4,15,11,3,5,9,0,0,0,0
4,16,11,3,5,8,0,0,1,0
4,17,11,3,5,6,0,0,1,0
4,18,11,3,5,3,0,0,0,0
4,19,11,3,5,4,0,0,0,0
4,20,11,3,5,10,0,0,0,0
4,21,11,3,5,6,0,0,0,0
4,22,11,3,5,9,0,0,0,0
4,23,11,3,5,4,0,0,0,0
4,0,12,3,6,9,0,0,0,0
4,1,12,3,6,8,0,0,0,0
4,2,12,3,6,4,0,0,0,0
4,3,12,3,6,5,0,0,0,0
4,4,12,3,6,6,0,0,0,0
4,5,12,3,6,6,0,0,0,0
4,6,12,3,6,4,0,0,0,0
4,7,12,3,6,4,0,0,0,0
4,8,12,3,6,5,0,0,0,0
4,9,12,3,6,4,0,0,0,0
4,10,12,3,6,7,0,0,1,0
4,11,12,3,6,9,0,0,0,0
4,12,12,3,6,7,0,0,1,0
4,13,12,3,6,6,0,0,0,0
4,14,12,3,6,6,0,0,1,0
4,15,12,3,6,4,0,0,0,0
4,16,12,3,6,4,0,0,1,0
4,17,12,3,6,3,0,0,1,0
4,18,12,3,6,3,0,0,0,0
4,19,12,3,6,8,0,0,0,0
4,20,12,3,6,7,0,0,0,0
4,21,12,3,6,4,0,0,0,0
4,22,12,3,6,6,0,0,0,0
4,23,12,3,6,7,0,0,0,0
4,0,13,3,0,7,0,0,0,0
4,1,13,3,0,7,0,0,0,0
4,2,13,3,0,5,0,0,0,0
4,3,13,3,0,5,0,0,0,0
4,4,13,3,0,6,0,0,0,0
4,5,13,3,0,4,0,0,0,0
4,6,13,3,0,6,0,0,0,0
4,7,13,3,0,4,0,0,0,0
4,8,13,3,0,3,0,0,0,0
4,9,13,3,0,7,0,0,0,0
4,10,13,3,0,7,0,0,1,0
4,11,13,3,0,5,0,0,0,0
4,12,13,3,0,9,0,0,1,0
4,13,13,3,0,7,0,0,0,0
4,14,13,3,0,5,0,0,1,0
4,15,13,3,0,4,0,0,0,0
4,16,13,3,0,8,0,0,1,0
4,17,13,3,0,7,0,0,1,0
4,18,13,3,0,5,0,0,0,0
4,19,13,3,0,9,0,0,0,0
4,20,13,3,0,5,0,0,0,0
4,21,13,3,0,6,0,0,0,0
4,22,13,3,0,9,0,0,0,0
4,23,13,3,0,7,0,0,0,0
4,0,14,3,1,11,0,0,0,0
4,1,14,3,1,3,0,0,0,0
4,2,14,3,1,3,0,0,0,0
4,3,14,3,1,6,0,0,0,0
4,4,14,3,1,5,0,0,0,0
4,5,14,3,1,7,0,0,0,0
4,6,14,3,1,4,0,0,0,0
4,7,14,3,1,5,0,0,0,0
4,8,14,3,1,7,0,0,0,0
4,9,14,3,1,5,0,0,0,0
4,10,14,3,1,8,0,0,1,0
4,11,14,3,1,10,0,0,0,0
4,12,14,3,1,10,0,0,1,0
4,13,14,3,1,6,0,0,0,0
4,14,14,3,1,8,0,0,1,0
4,15,14,3,1,11,0,0,0,0
4,16,14,3,1,9,0,0,1,0
4,17,14,3,1,8,0,0,1,0
4,18,14,3,1,10,0,0,0,0
4,19,14,3,1,9,0,0,0,0
4,20,14,3,1,6,0,0,0,0
4,21,14,3,1,8,0,0,0,0
4,22,14,3,1,8,0,0,0,0
4,23,14,3,1,9,0,0,0,0
4,0,15,3,2,6,0,0,0,0
4,1,15,3,2,6,0,0,0,0
4,2,15,3,2,5,0,0,0,0
4,3,15,3,2,2,0,0,0,0
4,4,15,3,2,1,0,0,0,0
4,5,15,3,2,6,0,0,0,0
4,6,15,3,2,5,0,0,0,0
4,7,15,3,2,16,0,0,0,0
4,8,15,3,2,4,0,0,0,0
4,9,15,3,2,7,0,0,0,0
4,10,15,3,2,5,0,0,1,0
4,11,15,3,2,9,0,0,0,0
4,12,15,3,2,9,0,0,1,0
4,13,15,3,2,10,0,0,0,0
4,14,15,3,2,6,0,0,1,0
4,15,15,3,2,14,0,0,0,0
4,16,15,3,2,9,0,0,1,0
4,17,15,3,2,5,0,0,1,0
4,18,15,3,2,2,0,0,0,0
4,19,15,3,2,5,0,0,0,0
4,20,15,3,2,5,0,0,0,0
4,21,15,3,2,7,0,0,0,0
4,22,15,3,2,10,0,0,0,0
4,23,15,3,2,7,0,0,0,0
4,0,16,3,3,8,0,0,0,0
4,1,16,3,3,5,0,0,0,0
4,2,16,3,3,4,0,0,0,0
4,3,16,3,3,5,0,0,0,0
4,4,16,3,3,5,0,0,0,0
4,5,16,3,3,3,0,0,0,0
4,6,16,3,3,5,0,0,0,0
4,7,16,3,3,6,0,0,0,0
4,8,16,3,3,9,0,0,0,0
4,9,16,3,3,5,0,0,0,0
4,10,16,3,3,7,0,0,1,0
4,11,16,3,3,5,0,0,0,0
4,12,16,3,3,8,0,0,1,0
4,13,16,3,3,6,0,0,0,0
4,14,16,3,3,5,0,0,1,0
4,15,16,3,3,6,0,0,0,0
4,16,16,3,3,6,0,0,1,0
4,17,16,3,3,6,0,0,1,0
4,18,16,3,3,9,0,0,0,0
4,19,16,3,3,7,0,0,0,0
4,20,16,3,3,6,0,0,0,0
4,21,16,3,3,5,0,0,0,0
4,22,16,3,3,6,0,0,0,0
4,23,16,3,3,5,0,0,0,0
4,0,17,3,4,5,0,0,0,0
4,1,17,3,4,5,0,0,0,0
4,2,17,3,4,4,0,0,0,0
4,3,17,3,4,4,0,0,0,0
4,4,17,3,4,5,0,0,0,0
4,5,17,3,4,7,0,0,0,0
4,6,17,3,4,4,0,0,0,0
4,7,17,3,4,3,0,0,0,0
4,8,17,3,4,2,0,0,0,0
4,9,17,3,4,6,0,0,0,0
4,10,17,3,4,11,0,0,1,0
4,11,17,3,4,10,0,0,0,0
4,12,17,3,4,11,0,0,1,0
4,13,17,3,4,10,0,0,0,0
4,14,17,3,4,8,0,0,1,0
4,15,17,3,4,11,0,0,0,0
4,16,17,3,4,5,0,0,1,0
4,17,17,3,4,4,0,0,1,0
4,18,17,3,4,8,0,0,0,0
4,19,17,3,4,7,0,0,0,0
4,20,17,3,4,6,0,0,0,0
4,21,17,3,4,13,0,0,0,0
